IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location,Limiti amministrativi 2014 delle province di Regione Lombardia,Limiti amministrativi 2015 delle province di Regione Lombardia
9739,PM10 (SM2005),µg/m³,608,Codogno - via Trento,59,LO,Codogno,N,09/04/2005,,5000892,554872,45.15937280234111,9.69814824935254,"(45.15937280234111, 9.69814824935254)",11,11
10086,Ossidi di Azoto,µg/m³,696,Monzambano - campo sportivo,88,MN,Monzambano,S,01/12/2006,01/01/2017,5027572,632338,45.38915354023782,10.690576265072083,"(45.38915354023782, 10.690576265072083)",9,9
10112,Ozono,µg/m³,698,Ceneselli,13,RO,Ceneselli,S,28/11/2006,01/01/2017,4987161,686934,45.01325676849334,11.372344948058235,"(45.01325676849334, 11.372344948058235)",,
6426,Ossidi di Azoto,µg/m³,631,Piadena,30,CR,Piadena,S,16/02/2002,30/07/2018,4998295,608506,45.12979322367744,10.379831668522419,"(45.12979322367744, 10.379831668522419)",8,8
6720,Ossidi di Azoto,µg/m³,644,Vigevano - viale  Petrarca,107,PV,Vigevano,S,24/01/2004,02/02/2012,5019220,489053,45.326401500542325,8.860310253579987,"(45.326401500542325, 8.860310253579987)",7,7
10176,Particelle sospese PM2.5,µg/m³,703,Schivenoglia,NULL,MN,Schivenoglia,N,13/12/2006,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)",9,9
12624,Nikel,ng/m³,705,Milano - Pascal Città Studi,122,MI,Milano,N,01/04/2008,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",4,4
12637,Nikel,ng/m³,548,Milano - via Senato,118,MI,Milano,N,09/07/2008,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)",4,4
5802,Monossido di Carbonio,mg/m³,566,Olgiate Comasco - via Roma $,404,CO,Olgiate Comasco,S,01/02/1995,15/04/2010,5070038,497388,45.78389725453634,8.966397886811311,"(45.78389725453634, 8.966397886811311)",2,2
5789,Monossido di Carbonio,mg/m³,591,Seriate,256,BG,Seriate,S,31/10/1991,13/09/2011,5059449,555672,45.68635606439914,9.714947917631529,"(45.68635606439914, 9.714947917631529)",5,5
6338,Ossidi di Azoto,µg/m³,545,Motta Visconti (aria),100,MI,Motta Visconti,N,17/03/1998,,5014273,499103,45.281956197427846,8.988562726793255,"(45.281956197427846, 8.988562726793255)",4,4
6390,Ossidi di Azoto,µg/m³,556,Gallarate - P.zza S.Lorenzo,240,VA,Gallarate,S,26/06/1991,30/07/2018,5056010,484229,45.65745982503037,8.797570832831466,"(45.65745982503037, 8.797570832831466)",1,1
5834,Monossido di Carbonio,mg/m³,548,Milano - via Senato,118,MI,Milano,N,01/05/1995,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)",4,4
10347,Particelle sospese PM2.5,µg/m³,670,Mantova - S.Agnese,22,MN,Mantova,N,21/12/2007,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",9,9
10326,Biossido di Azoto,µg/m³,708,Parona,112,PV,Parona,N,01/10/2007,,5014300,480733,45.281935610357905,8.754334594539825,"(45.281935610357905, 8.754334594539825)",7,7
5790,Monossido di Carbonio,mg/m³,592,Treviglio,191,BG,Treviglio,N,01/12/1994,,5040815,546236,45.51933498138716,9.592009994888425,"(45.51933498138716, 9.592009994888425)",5,5
10516,Biossido di Zolfo,µg/m³,671,Mantova - Tridolino,22,MN,Mantova,S,30/03/2010,01/01/2017,5001664,646147,45.153319585785574,10.859263911962309,"(45.153319585785574, 10.859263911962309)",9,9
9999,Biossido di Azoto,µg/m³,683,Cassano d'Adda 2 - Via Milano,133,MI,Cassano d'Adda,N,17/02/2006,,5041567,540293,45.52647254585104,9.515980483627096,"(45.52647254585104, 9.515980483627096)",4,4
9920,Ossidi di Azoto,µg/m³,665,Viadana,37,MN,Viadana,N,15/06/2004,,4975705,619759,44.92469404955067,10.517502067117825,"(44.92469404955067, 10.517502067117825)",9,9
6274,Ossidi di Azoto,µg/m³,598,S.Rocco al Porto,50,LO,San Rocco al Porto,N,24/01/2002,,4992297,555154,45.081986696978625,9.70078817718398,"(45.081986696978625, 9.70078817718398)",11,11
10097,Biossido di Azoto,µg/m³,697,Borgofranco - loc. Bonizzo,14,MN,Borgofranco sul Po,N,29/11/2006,,4990430,671752,45.04650153816735,11.18093581912755,"(45.04650153816735, 11.18093581912755)",9,9
5559,Biossido di Azoto,µg/m³,556,Gallarate - P.zza S.Lorenzo,240,VA,Gallarate,S,26/06/1991,30/07/2018,5056010,484229,45.65745982503037,8.797570832831466,"(45.65745982503037, 8.797570832831466)",1,1
5522,Biossido di Azoto,µg/m³,519,Tribiano $,94,MI,Tribiano,S,17/09/1993,13/04/2006,5028070,529033,45.40554635277101,9.370994067584798,"(45.40554635277101, 9.370994067584798)",4,4
6314,Ossidi di Azoto,µg/m³,535,Lacchiarella,97,MI,Lacchiarella,S,19/03/1999,30/07/2018,5019010,510542,45.32451741284727,9.134517264199278,"(45.32451741284727, 9.134517264199278)",4,4
10330,Particolato Totale Sospeso,µg/m³,708,Parona,112,PV,Parona,S,08/08/2007,20/10/2010,5014300,480733,45.281935610357905,8.754334594539825,"(45.281935610357905, 8.754334594539825)",7,7
5849,Monossido di Carbonio,mg/m³,556,Gallarate - P.zza S.Lorenzo,240,VA,Gallarate,S,25/06/1991,04/01/2012,5056010,484229,45.65745982503037,8.797570832831466,"(45.65745982503037, 8.797570832831466)",1,1
6384,Ossidi di Azoto,µg/m³,570,Tirano - viale Italia,439,SO,Tirano,S,01/11/1993,30/07/2018,5118891,589196,46.21774621439411,10.156470232146322,"(46.21774621439411, 10.156470232146322)",3,3
17297,Ozono,µg/m³,583,Bergamo - via Meucci,249,BG,Bergamo,N,24/01/2013,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",5,5
6607,Particolato Totale Sospeso,µg/m³,591,Seriate,256,BG,Seriate,S,07/09/2000,04/04/2002,5059449,555672,45.68635606439914,9.714947917631529,"(45.68635606439914, 9.714947917631529)",5,5
10025,Ozono,µg/m³,685,Calusco d' Adda,273,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)",5,5
5530,Biossido di Azoto,µg/m³,527,Castano Primo,175,MI,Castano Primo,S,01/01/1990,01/01/2017,5043625,482522,45.54594268367404,8.776104584370271,"(45.54594268367404, 8.776104584370271)",4,4
6922,PM10 (SM2005),µg/m³,566,Olgiate Comasco - via Roma $,404,CO,Olgiate Comasco,S,01/02/1995,15/04/2010,5070038,497388,45.78389725453634,8.966397886811311,"(45.78389725453634, 8.966397886811311)",2,2
6614,Particolato Totale Sospeso,µg/m³,584,Bergamo - via Garibaldi,249,BG,Bergamo,S,15/06/1994,21/10/2005,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",5,5
10273,PM10 (SM2005),µg/m³,705,Milano - Pascal Città Studi,122,MI,Milano,N,21/04/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",4,4
5570,Biossido di Azoto,µg/m³,567,Chiavenna,333,SO,Chiavenna,S,28/10/1993,30/07/2018,5129768,530454,46.320803497826546,9.395590913257395,"(46.320803497826546, 9.395590913257395)",3,3
5664,Biossido di Zolfo,µg/m³,612,Filago - via Fermi,176,BG,Filago,S,17/07/1992,01/01/2017,5052474,543382,45.6244564811923,9.556504350318216,"(45.6244564811923, 9.556504350318216)",5,5
6346,Ossidi di Azoto,µg/m³,514,Rho - via Statuto,152,MI,Rho,N,03/10/1991,,5041100,503483,45.523425662003476,9.044599871111005,"(45.523425662003476, 9.044599871111005)",4,4
6931,PM10 (SM2005),µg/m³,583,Bergamo - via Meucci,249,BG,Bergamo,N,03/07/2000,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",5,5
10431,Ossidi di Azoto,µg/m³,1264,Sondrio - via Paribelli,290,SO,Sondrio,N,11/11/2008,,5113073,567873,46.167852440665115,9.879209924469903,"(46.167852440665115, 9.879209924469903)",3,3
10035,Benzene,µg/m³,672,Cornale (Voghera Energia),74,PV,Cornale,N,02/02/2006,,4987406,493238,45.04007657202963,8.914144599002409,"(45.04007657202963, 8.914144599002409)",7,7
6278,Ossidi di Azoto,µg/m³,613,Spino d`Adda - SP1 $,80,CR,Spino d'Adda,S,13/01/2000,13/04/2006,5026365,538310,45.389753164229845,9.489402571088535,"(45.389753164229845, 9.489402571088535)",8,8
12531,PM10 (SM2005),µg/m³,1297,Spinadesco,48,CR,Spinadesco,N,16/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)",8,8
12669,Cadmio,ng/m³,703,Schivenoglia,NULL,MN,Schivenoglia,N,23/02/2008,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)",9,9
6202,Ossidi di Azoto,µg/m³,591,Seriate,256,BG,Seriate,S,31/10/1991,30/07/2018,5059449,555672,45.68635606439914,9.714947917631529,"(45.68635606439914, 9.714947917631529)",5,5
5676,Biossido di Zolfo,µg/m³,561,Como - viale Cattaneo,202,CO,Como,N,17/02/1991,,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)",2,2
10491,PM10 (SM2005),µg/m³,681,Moggio,1194,LC,Moggio,N,31/03/2009,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",10,10
10286,Biossido di Azoto,µg/m³,706,Lecco - Via Sora,272,LC,Lecco,N,27/06/2007,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)",10,10
6652,Particolato Totale Sospeso,µg/m³,571,Bormio,1225,SO,Bormio,S,01/11/1993,16/04/2003,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)",3,3
6853,Biossido di Zolfo,µg/m³,660,Ospitaletto,155,BS,Ospitaletto,S,16/02/1990,16/09/2003,5044985,584681,45.55325139975436,10.084916143968398,"(45.55325139975436, 10.084916143968398)",6,6
10413,PM10 (SM2005),µg/m³,1263,Villa di Serio,280,BG,Villa di Serio,S,07/10/2008,30/07/2018,5064969,557447,45.73589144532835,9.738394788043442,"(45.73589144532835, 9.738394788043442)",5,5
12691,Arsenico,ng/m³,560,Varese - via Copelli,383,VA,Varese,N,01/04/2008,,5073728,486035,45.816973233263674,8.820240707158211,"(45.816973233263674, 8.820240707158211)",1,1
5848,Monossido di Carbonio,mg/m³,555,Busto Arsizio - via Magenta,222,VA,Busto Arsizio,S,25/05/1991,03/01/2012,5050810,488313,45.610736040012604,8.850115752092071,"(45.610736040012604, 8.850115752092071)",1,1
17038,Arsenico,ng/m³,583,Bergamo - via Meucci,249,BG,Bergamo,N,13/01/2012,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",5,5
10159,Ozono,µg/m³,702,Pieve di Coriano,16,MN,Pieve di Coriano,S,29/11/2006,,4988901,666747,45.03394281418463,11.116918109540054,"(45.03394281418463, 11.116918109540054)",9,9
6388,Ossidi di Azoto,µg/m³,555,Busto Arsizio - via Magenta,222,VA,Busto Arsizio,S,25/05/1991,30/07/2018,5050810,488313,45.610736040012604,8.850115752092071,"(45.610736040012604, 8.850115752092071)",1,1
5670,Biossido di Zolfo,µg/m³,584,Bergamo - via Garibaldi,249,BG,Bergamo,N,16/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",5,5
5958,Biossido di Azoto,µg/m³,629,Crema - via XI febbraio,79,CR,Crema,N,01/11/1992,,5023885,555127,45.366309078194334,9.703945513613167,"(45.366309078194334, 9.703945513613167)",8,8
10290,PM10 (SM2005),µg/m³,706,Lecco - Via Sora,272,LC,Lecco,N,31/12/2000,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)",10,10
10029,Particolato Totale Sospeso,µg/m³,685,Calusco d' Adda,273,BG,Calusco d'Adda,S,05/05/2006,01/01/2017,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)",5,5
12589,Arsenico,ng/m³,669,Brescia - Villaggio Sereno,70,BS,Brescia,N,01/04/2008,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",6,6
5688,Biossido di Zolfo,µg/m³,578,Varenna $,220,LC,Varenna,S,17/02/1991,20/03/2001,5095134,522088,46.00942283474235,9.285304059583972,"(46.00942283474235, 9.285304059583972)",10,10
9872,PM10 (SM2005),µg/m³,673,Voghera - via Pozzoni,90,PV,Voghera,N,05/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)",7,7
10327,Biossido di Zolfo,µg/m³,708,Parona,112,PV,Parona,N,15/08/2007,,5014300,480733,45.281935610357905,8.754334594539825,"(45.281935610357905, 8.754334594539825)",7,7
6870,Benzene,µg/m³,663,Mantova - via Ariosto,18,MN,Mantova,N,01/01/2003,,5000669,641770,45.14526012578896,10.80332595007927,"(45.14526012578896, 10.80332595007927)",9,9
17285,Ossidi di Azoto,µg/m³,1374,Monza Parco,181,MB,Monza,N,01/05/2013,,5049780,521452,45.60123219955139,9.27507265782848,"(45.60123219955139, 9.27507265782848)",12,12
5809,Monossido di Carbonio,mg/m³,600,Lodi - viale Vignati,80,LO,Lodi,N,30/12/1999,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",11,11
5621,Biossido di Zolfo,µg/m³,532,Cuggiono,156,MI,Cuggiono,S,18/12/1989,11/12/2009,5038680,484723,45.5014842949991,8.804453762398397,"(45.5014842949991, 8.804453762398397)",4,4
5609,Biossido di Azoto,µg/m³,606,S.Giuliano Milanese,97,MI,San Giuliano Milanese,N,13/01/2000,,5027003,522127,45.39619462552717,9.282700075557845,"(45.39619462552717, 9.282700075557845)",4,4
20042,Ammoniaca,µg/m³,703,Schivenoglia,NULL,MN,Schivenoglia,N,24/10/2013,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)",9,9
6360,Ossidi di Azoto,µg/m³,513,Trezzo d`Adda,199,MI,Trezzo sull'Adda,S,22/02/2001,01/01/2017,5051253,539618,45.61369175877737,9.50812248390592,"(45.61369175877737, 9.50812248390592)",4,4
5581,Biossido di Azoto,µg/m³,578,Varenna $,220,LC,Varenna,S,21/02/1991,07/02/2008,5095134,522088,46.00942283474235,9.285304059583972,"(46.00942283474235, 9.285304059583972)",10,10
10343,PM10 (SM2005),µg/m³,708,Parona,112,PV,Parona,N,28/09/2007,,5014300,480733,45.281935610357905,8.754334594539825,"(45.281935610357905, 8.754334594539825)",7,7
6888,Ozono,µg/m³,666,Porto Mantovano,29,MN,Porto Mantovano,S,01/06/2004,01/01/2018,5006244,641169,45.19554009017032,10.79726229869026,"(45.19554009017032, 10.79726229869026)",9,9
5960,Ozono,µg/m³,629,Crema - via XI febbraio,79,CR,Crema,N,28/04/1996,,5023885,555127,45.366309078194334,9.703945513613167,"(45.366309078194334, 9.703945513613167)",8,8
12584,PM10 (SM2005),µg/m³,627,Cremona - p.zza Cadorna,39,CR,Cremona,N,01/01/2012,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",8,8
5954,Ozono,µg/m³,627,Cremona - p.zza Cadorna,39,CR,Cremona,S,11/12/1997,30/08/2010,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",8,8
12029,Particelle sospese PM2.5,µg/m³,706,Lecco - Via Sora,272,LC,Lecco,N,31/12/2000,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)",10,10
5852,Monossido di Carbonio,mg/m³,553,Saronno - via Marconi,211,VA,Saronno,S,15/06/1993,04/01/2012,5052270,502902,45.62396968592561,9.037226525673523,"(45.62396968592561, 9.037226525673523)",1,1
12016,Ossidi di Azoto,µg/m³,1297,Spinadesco,48,CR,Spinadesco,N,08/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)",8,8
10119,Biossido di Azoto,µg/m³,699,Magnacavallo,11,MN,Magnacavallo,S,29/11/2006,,4985830,671675,45.00514152134826,11.178388087213916,"(45.00514152134826, 11.178388087213916)",9,9
6423,Ossidi di Azoto,µg/m³,630,Crema - via Indipendenza $,78,CR,Crema,S,01/01/2002,03/04/2007,5024212,553035,45.369413822391465,9.677268708195667,"(45.369413822391465, 9.677268708195667)",8,8
5744,Ozono,µg/m³,555,Busto Arsizio - via Magenta,222,VA,Busto Arsizio,S,25/05/1991,01/01/2018,5050810,488313,45.610736040012604,8.850115752092071,"(45.610736040012604, 8.850115752092071)",1,1
5557,Biossido di Azoto,µg/m³,554,Saronno - via Santuario,212,VA,Saronno,N,28/03/1997,,5052520,503123,45.626218960836006,9.04006309067821,"(45.626218960836006, 9.04006309067821)",1,1
6620,Particolato Totale Sospeso,µg/m³,577,Calolziocorte,215,LC,Calolziocorte,S,01/06/1993,08/03/2000,5072149,533373,45.80209550514092,9.429467320277878,"(45.80209550514092, 9.429467320277878)",10,10
5820,Monossido di Carbonio,mg/m³,525,Corsico,119,MI,Corsico,S,18/12/1990,30/07/2018,5031403,507619,45.43610851009912,9.097410841871474,"(45.43610851009912, 9.097410841871474)",4,4
5661,Biossido di Zolfo,µg/m³,591,Seriate,256,BG,Seriate,S,31/10/1991,03/06/2003,5059449,555672,45.68635606439914,9.714947917631529,"(45.68635606439914, 9.714947917631529)",5,5
6380,Ossidi di Azoto,µg/m³,572,Morbegno - via Cortivacci,262,SO,Morbegno,N,13/01/1999,,5108901,543736,46.132282960003735,9.566179893984474,"(46.132282960003735, 9.566179893984474)",3,3
9875,Ossidi di Azoto,µg/m³,674,Monza - via Machiavelli,162,MB,Monza,N,21/10/2005,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)",12,12
10001,Ossidi di Azoto,µg/m³,683,Cassano d'Adda 2 - Via Milano,133,MI,Cassano d'Adda,N,17/02/2006,,5041567,540293,45.52647254585104,9.515980483627096,"(45.52647254585104, 9.515980483627096)",4,4
17042,Ammoniaca,µg/m³,677,Cremona - Via Fatebenefratelli,43,CR,Cremona,N,15/02/2011,,4999315,582066,45.14254063221695,10.043836158369393,"(45.14254063221695, 10.043836158369393)",8,8
6942,PM10 (SM2005),µg/m³,628,Cremona - p.zza Libertà $,61,CR,Cremona,S,05/06/1996,04/04/2006,4998730,581171,45.13737896273478,10.032359066275932,"(45.13737896273478, 10.032359066275932)",8,8
6955,PM10 (SM2005),µg/m³,663,Mantova - via Ariosto,18,MN,Mantova,N,01/01/2003,,5000669,641770,45.14526012578896,10.80332595007927,"(45.14526012578896, 10.80332595007927)",9,9
6786,Biossido di Azoto,µg/m³,653,Brescia - via Ziziola,125,BS,Brescia,S,15/10/1997,30/07/2018,5040836,595170,45.51455919056731,10.218463502801265,"(45.51455919056731, 10.218463502801265)",6,6
6924,PM10 (SM2005),µg/m³,570,Tirano - viale Italia,439,SO,Tirano,S,15/12/1999,02/04/2012,5118891,589196,46.21774621439411,10.156470232146322,"(46.21774621439411, 10.156470232146322)",3,3
5716,Ozono,µg/m³,541,Limbiate,181,MB,Limbiate,S,17/01/1995,01/01/2018,5049330,509823,45.597443498230305,9.125948942472387,"(45.597443498230305, 9.125948942472387)",12,12
5845,Monossido di Carbonio,mg/m³,569,Sondrio - via Mazzini,307,SO,Sondrio,N,01/11/1993,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",3,3
10320,PM10 (SM2005),µg/m³,548,Milano - via Senato,118,MI,Milano,N,10/08/2007,,5035238,515435,45.470499014097,9.197460360112531,"(45.470499014097, 9.197460360112531)",4,4
10185,PM10 (SM2005),µg/m³,704,Sermide - via Dalla Chiesa,11,MN,Sermide,S,01/01/2007,01/01/2017,4986023,680789,45.004613731114105,11.294014707706845,"(45.004613731114105, 11.294014707706845)",9,9
5612,Biossido di Zolfo,µg/m³,530,Agrate,162,MB,Agrate Brianza,S,14/02/1990,05/05/2006,5046977,527628,45.57578475922807,9.354105650819204,"(45.57578475922807, 9.354105650819204)",12,12
6005,Benzene,µg/m³,627,Cremona - p.zza Cadorna,39,CR,Cremona,N,16/05/2002,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",8,8
5619,Biossido di Zolfo,µg/m³,544,Cormano,153,MI,Cormano,N,26/10/1994,,5044180,512693,45.551041944372415,9.162613653151322,"(45.551041944372415, 9.162613653151322)",4,4
9969,Biossido di Azoto,µg/m³,679,Valmadrera,247,LC,Valmadrera,N,15/02/2006,,5076576,527307,45.842207261022544,9.351658166127958,"(45.842207261022544, 9.351658166127958)",10,10
5566,Biossido di Azoto,µg/m³,563,Fino Mornasco,304,CO,Fino Mornasco,S,08/01/1992,30/07/2018,5066055,503313,45.74804440954574,9.042592844183936,"(45.74804440954574, 9.042592844183936)",2,2
6242,Ossidi di Azoto,µg/m³,577,Calolziocorte,215,LC,Calolziocorte,S,29/11/1994,30/07/2018,5072149,533373,45.80209550514092,9.429467320277878,"(45.80209550514092, 9.429467320277878)",10,10
6356,Ossidi di Azoto,µg/m³,504,Sesto S.Giovanni,139,MI,Sesto San Giovanni,N,18/12/1980,,5042386,518435,45.53476576509224,9.236107923411636,"(45.53476576509224, 9.236107923411636)",4,4
12022,Particelle sospese PM2.5,µg/m³,1297,Spinadesco,48,CR,Spinadesco,N,16/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)",8,8
5545,Biossido di Azoto,µg/m³,542,Meda,222,MB,Meda,N,01/11/1995,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",12,12
5814,Monossido di Carbonio,mg/m³,551,Arconate (aria),182,MI,Arconate,N,20/01/1999,,5043898,488082,45.54851735741946,8.847321929216262,"(45.54851735741946, 8.847321929216262)",4,4
5548,Biossido di Azoto,µg/m³,545,Motta Visconti (aria),100,MI,Motta Visconti,N,17/03/1998,,5014273,499103,45.281956197427846,8.988562726793255,"(45.281956197427846, 8.988562726793255)",4,4
12662,Arsenico,ng/m³,681,Moggio,1194,LC,Moggio,N,14/06/2008,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",10,10
10089,Monossido di Carbonio,mg/m³,696,Monzambano - campo sportivo,88,MN,Monzambano,S,01/12/2006,01/01/2017,5027572,632338,45.38915354023782,10.690576265072083,"(45.38915354023782, 10.690576265072083)",9,9
5560,Biossido di Azoto,µg/m³,557,Lonate Pozzolo,204,VA,Lonate Pozzolo,S,05/12/1996,30/07/2018,5048975,479783,45.59402351710858,8.7407965765392,"(45.59402351710858, 8.7407965765392)",1,1
6083,Benzene,µg/m³,559,Somma Lombardo - MXP,210,VA,Somma Lombardo,S,21/03/2000,30/07/2018,5055150,477613,45.649537127292405,8.71269145828479,"(45.649537127292405, 8.71269145828479)",1,1
9930,Ossidi di Azoto,µg/m³,677,Cremona - Via Fatebenefratelli,43,CR,Cremona,N,11/04/2006,,4999315,582066,45.14254063221695,10.043836158369393,"(45.14254063221695, 10.043836158369393)",8,8
6902,Ozono,µg/m³,601,Montanaso,84,LO,Montanaso Lombardo,S,04/08/2004,01/01/2017,5020391,535459,45.33613100905199,9.45255388178171,"(45.33613100905199, 9.45255388178171)",11,11
10123,Ozono,µg/m³,699,Magnacavallo,11,MN,Magnacavallo,S,29/11/2006,,4985830,671675,45.00514152134826,11.178388087213916,"(45.00514152134826, 11.178388087213916)",9,9
10114,PM10 (SM2005),µg/m³,698,Ceneselli,13,RO,Ceneselli,S,01/01/2007,01/01/2017,4987161,686934,45.01325676849334,11.372344948058235,"(45.01325676849334, 11.372344948058235)",,
10484,PM10 (SM2005),µg/m³,1266,Bertonico,65,LO,Bertonico,N,03/08/2009,,5009105,552297,45.23349364130374,9.666250375296032,"(45.23349364130374, 9.666250375296032)",11,11
6374,Ossidi di Azoto,µg/m³,571,Bormio,1225,SO,Bormio,N,01/11/1993,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)",3,3
6884,Ozono,µg/m³,665,Viadana,37,MN,Viadana,N,01/10/2003,,4975705,619759,44.92469404955067,10.517502067117825,"(44.92469404955067, 10.517502067117825)",9,9
12667,Nikel,ng/m³,703,Schivenoglia,NULL,MN,Schivenoglia,N,23/02/2008,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)",9,9
6733,Monossido di Carbonio,mg/m³,645,Voghera - viale Repubblica $,100,PV,Voghera,S,07/03/2002,04/01/2012,4981380,500562,44.98586313155348,9.007128842722402,"(44.98586313155348, 9.007128842722402)",7,7
10452,Biossido di Azoto,µg/m³,1265,Lodi - S. Alberto,76,LO,Lodi,N,03/08/2009,,5016706,538829,45.302783503095775,9.495273696926324,"(45.302783503095775, 9.495273696926324)",11,11
10339,PM10 (SM2005),µg/m³,629,Crema - via XI febbraio,79,CR,Crema,N,25/09/2007,,5023885,555127,45.366309078194334,9.703945513613167,"(45.366309078194334, 9.703945513613167)",8,8
6216,Ossidi di Azoto,µg/m³,597,Lallio,212,BG,Lallio,S,13/04/2000,01/01/2017,5056421,548190,45.65966391792855,9.618568761257565,"(45.65966391792855, 9.618568761257565)",5,5
6414,Monossido di Carbonio,mg/m³,628,Cremona - p.zza Libertà $,61,CR,Cremona,S,14/11/1994,04/04/2006,4998730,581171,45.13737896273478,10.032359066275932,"(45.13737896273478, 10.032359066275932)",8,8
6206,Ossidi di Azoto,µg/m³,593,Ciserano,159,BG,Ciserano,S,30/11/1994,30/07/2018,5048846,547278,45.591548429500484,9.606127731575759,"(45.591548429500484, 9.606127731575759)",5,5
5603,Biossido di Azoto,µg/m³,600,Lodi - viale Vignati,80,LO,Lodi,N,30/12/1999,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",11,11
6037,Benzene,µg/m³,544,Cormano,153,MI,Cormano,S,19/02/2001,04/10/2001,5044180,512693,45.551041944372415,9.162613653151322,"(45.551041944372415, 9.162613653151322)",4,4
10278,Ossidi di Azoto,µg/m³,705,Milano - Pascal Città Studi,122,MI,Milano,N,16/06/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",4,4
6817,Ossidi di Azoto,µg/m³,656,Gambara,47,BS,Gambara,N,01/01/1990,,5011493,601945,45.24954362474624,10.299119496064078,"(45.24954362474624, 10.299119496064078)",6,6
6629,Particolato Totale Sospeso,µg/m³,600,Lodi - viale Vignati,80,LO,Lodi,S,30/12/1999,08/01/2001,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",11,11
9896,Ossidi di Azoto,µg/m³,609,Casirate d`Adda,108,BG,Casirate d'Adda,N,10/11/2005,,5038450,543458,45.49822713394494,9.556232262351761,"(45.49822713394494, 9.556232262351761)",5,5
5714,Ozono,µg/m³,535,Lacchiarella,97,MI,Lacchiarella,S,17/09/1998,01/01/2018,5019010,510542,45.32451741284727,9.134517264199278,"(45.32451741284727, 9.134517264199278)",4,4
10173,PM10 (SM2005),µg/m³,703,Schivenoglia,NULL,MN,Schivenoglia,N,01/01/2007,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)",9,9
